arousalScore,trueArousal
-0.6788,3.0000
-0.1286,2.5000
-0.2402,3.5000
0.7458,3.5000
0.2525,3.0000
-0.8111,2.5000
-0.5943,1.5000
0.2074,4.0000
-0.2876,2.5000
-0.0134,3.5000
-0.1509,3.0000
-0.0651,3.0000
-0.4660,3.0000
-0.0092,3.0000
-0.2829,2.5000
0.1329,2.5000
-0.4637,2.5000
0.1983,3.5000
-0.8377,2.5000
-0.0927,3.0000
0.0538,3.5000
0.2985,3.0000
0.1018,3.0000
0.0863,3.5000
-0.4215,4.0000
-0.1831,3.5000
-0.2911,2.5000
-0.5132,3.5000
0.3813,3.5000
0.7443,3.0000
-0.4965,2.0000
0.9063,4.0000
-0.0139,3.0000
0.6233,3.5000
-0.3176,3.0000
-0.8475,2.5000
0.6820,4.0000
0.5845,4.0000
-0.5432,3.5000
0.3242,3.5000
-0.4732,2.5000
0.3902,3.0000
0.2897,4.0000
-0.8935,2.0000
0.2215,3.0000
-0.3613,3.5000
-0.2443,3.0000
0.4123,3.5000
-0.3841,3.0000
-0.3799,3.0000
0.2816,3.5000
0.1836,3.0000
0.7798,3.5000
0.3924,3.5000
0.3546,3.5000
0.6585,3.5000
0.1005,3.0000
0.2932,4.0000
-0.5295,3.0000
0.1498,3.5000
0.3434,3.0000
0.8208,2.0000
0.4719,3.5000
0.8068,3.5000
0.5478,4.0000
0.1118,3.0000
0.9453,3.5000
0.6841,4.0000
0.7322,3.5000
-0.0598,3.0000
-0.3980,2.5000
-0.0147,2.5000
-0.1806,3.0000
0.2930,4.0000
0.0649,3.5000
0.2439,3.5000
-0.7479,2.5000
0.0120,3.5000
0.0904,2.5000
-0.0657,2.5000
0.9111,4.0000
0.5418,2.5000
0.5515,3.0000
0.3947,3.5000
-0.1127,3.5000
-0.8210,2.5000
0.6953,3.5000
0.8762,4.0000
0.5519,3.5000
-0.1243,3.0000
0.2296,3.0000
0.9397,3.0000
0.3197,3.5000
0.5854,3.5000
0.2530,3.5000
-0.7000,3.5000
-0.3236,3.0000
0.3078,3.5000
0.1932,3.5000
-0.0829,3.0000
0.2477,3.0000
0.3528,3.0000
0.5586,2.5000
0.1062,2.0000
-0.5530,3.5000
-0.8109,2.5000
0.1796,3.0000
-0.0004,2.5000
-0.0916,2.5000
0.4690,4.5000
0.2660,2.5000
-0.6278,3.0000
-0.1929,3.0000
-0.1230,3.0000
0.6632,3.0000
0.4684,3.0000
0.2937,2.5000
0.0409,3.0000
0.7534,3.0000
0.4543,4.5000
0.0363,2.5000
0.5610,3.0000
-0.3307,2.5000
0.6878,3.5000
0.6796,3.0000
0.9307,4.0000
-0.1156,4.0000
0.6229,4.0000
-0.2979,3.0000
0.1478,4.0000
0.8919,4.5000
0.8499,4.5000
0.1651,3.0000
0.7881,3.5000
0.4286,4.0000
0.2928,2.5000
0.3944,4.0000
0.4450,3.0000
0.4238,3.0000
0.6951,3.0000
0.7217,4.0000
0.5864,4.0000
0.7584,4.5000
0.9517,3.0000
-0.0856,2.5000
0.5014,3.5000
0.4797,4.0000
-0.5574,3.0000
0.2307,3.0000
0.6617,4.0000
-0.3146,2.5000
0.3855,3.0000
0.8046,3.5000
-0.1701,4.0000
0.2051,3.0000
0.4543,4.0000
0.8422,4.0000
0.1358,3.0000
-0.0108,3.5000
-0.5134,2.5000
-0.2774,3.5000
0.6170,4.0000
0.0629,3.0000
0.4507,3.5000
-0.4091,3.0000
0.9864,4.5000
0.7626,4.0000
-0.1813,3.0000
0.8054,2.5000
0.8467,4.5000
0.5829,2.5000
-0.1120,2.5000
0.0614,2.5000
0.7923,4.0000
0.7252,4.0000
-0.2918,3.0000
0.4752,4.0000
0.4816,4.0000
0.3474,3.5000
0.3731,4.0000
-0.7253,3.0000
0.2676,3.5000
-0.0433,2.0000
0.5864,4.5000
0.9232,5.0000
0.0361,3.5000
-0.3013,2.0000
-0.1162,3.0000
0.6385,3.0000
0.5061,3.5000
-0.6709,3.0000
0.5492,3.5000
0.2545,3.0000
0.6761,4.5000
0.0494,3.0000
0.4847,3.5000
0.0151,3.0000
0.0477,3.5000
0.1381,3.5000
-0.8553,3.5000
-0.5442,2.5000
0.1027,3.0000
-0.3847,2.5000
-0.3824,2.5000
-0.5042,3.0000
0.0046,3.5000
0.4436,3.5000
-0.5003,2.5000
-0.0055,3.0000
-0.0235,3.5000
-0.6666,3.5000
0.0878,3.5000
-0.6587,2.5000
-0.7959,2.5000
-0.4642,2.0000
-0.3786,3.0000
0.4734,3.5000
-0.2438,3.0000
-0.5885,3.5000
-0.0626,3.0000
-0.8194,3.0000
-0.5094,2.5000
-0.5280,3.0000
-0.1902,3.0000
-0.6454,3.5000
-0.7131,3.5000
-0.1211,3.0000
-0.5231,2.5000
-0.4065,3.5000
-0.6580,2.5000
-0.2713,3.5000
-0.4913,2.5000
-0.1973,3.0000
-0.5005,3.5000
0.7812,4.5000
-0.2877,3.5000
-0.5152,2.5000
-0.1388,3.0000
-0.0632,4.0000
-0.8917,2.5000
0.0190,3.5000
-0.5480,3.0000
-0.1469,2.5000
-0.6803,2.5000
-0.4365,3.5000
-0.1488,3.5000
-0.0161,4.0000
-0.4803,2.0000
-0.5805,2.0000
-0.1626,3.0000
-0.2935,3.0000
-0.0728,2.0000
-0.3983,3.5000
-0.2703,3.0000
-0.0438,4.0000
-0.6859,2.5000
0.7530,4.0000
-0.0854,3.5000
-0.5230,2.5000
-0.4235,3.0000
0.7916,2.5000
-0.6501,4.0000
-0.2712,2.5000
-0.3059,2.5000
-0.1590,2.5000
0.1574,3.5000
-0.6760,3.0000
0.0367,3.5000
-0.6040,3.0000
-0.1735,3.0000
-0.2579,2.5000
0.3718,2.5000
-0.4635,2.5000
-0.5892,2.5000
-0.2603,3.0000
-0.0054,4.0000
-0.1400,2.5000
-0.2959,3.0000
0.3580,3.5000
-0.0622,3.0000
-0.5278,2.0000
-0.1772,3.0000
-0.2775,2.5000
-0.6610,3.0000
0.1216,3.0000
-0.2016,3.0000
0.0432,3.5000
-0.1222,3.5000
0.1138,3.0000
0.5869,3.5000
-0.6126,3.0000
0.2189,2.5000
-0.3667,3.0000
-0.4869,3.0000
0.0589,2.5000
-0.5882,3.5000
-0.4186,2.0000
-0.2984,3.0000
-0.4144,3.0000
-0.4310,2.5000
-0.3265,3.0000
0.1770,3.0000
0.2750,3.5000
-0.3813,2.0000
-0.4160,2.0000
0.4340,3.5000
-0.4574,2.5000
0.3865,4.0000
0.2835,3.5000
-0.3256,3.0000
-0.3525,3.0000
-0.6765,2.5000
0.0011,4.0000
-0.4540,2.0000
-0.3472,3.0000
-0.0797,3.0000
-0.2801,3.0000
-0.6272,2.5000
0.1003,2.5000
-0.7736,2.5000
0.1230,3.5000
-0.6676,3.0000
-0.6791,3.0000
0.2021,3.0000
-0.0307,3.0000
0.5322,3.5000
-0.1862,3.0000
-0.5959,2.5000
-0.2839,3.5000
0.6379,4.0000
0.2384,3.5000
-0.2598,3.5000
0.0896,3.5000
-0.7744,2.5000
-0.0540,4.0000
0.1680,3.5000
-0.3377,3.0000
0.2331,4.0000
-0.2724,3.5000
0.2278,3.0000
-0.6031,3.0000
-0.1251,3.0000
0.5469,4.0000
0.5638,4.5000
-0.6192,2.5000
-0.2626,3.0000
0.7179,3.5000
0.5187,3.5000
0.9632,4.0000
0.0606,2.5000
-0.5251,2.0000
0.6724,3.0000
0.0113,2.5000
0.2653,4.0000
-0.2368,2.5000
-0.2677,2.0000
-0.1930,2.5000
0.6736,3.5000
-0.3506,3.0000
0.1521,2.5000
0.0548,4.0000
0.4303,2.5000
-0.0698,3.5000
-0.5485,2.5000
0.8006,3.0000
0.0493,3.0000
0.9775,4.5000
0.9918,5.0000
-0.3714,4.0000
-0.2575,2.5000
0.7450,3.0000
-0.5236,2.0000
0.4031,3.0000
-0.3542,2.5000
-0.2865,3.0000
-0.4073,3.0000
-0.1561,2.5000
0.1617,3.0000
0.0955,3.5000
-0.5560,3.0000
0.7711,3.0000
0.7673,4.0000
-0.5325,3.0000
-0.1711,3.5000
-0.4512,3.0000
0.5532,3.0000
0.0240,2.5000
0.8406,3.0000
-0.0087,3.0000
0.2389,3.0000
0.3379,3.5000
-0.3641,2.0000
-0.4577,3.0000
0.6183,3.0000
0.1996,3.5000
-0.2199,3.0000
-0.1217,2.5000
0.4032,3.0000
0.8686,4.0000
0.2989,3.0000
-0.4022,2.5000
0.4252,3.5000
-0.4073,2.5000
0.8993,3.0000
-0.8121,3.0000
-0.6255,2.0000
-0.7137,2.5000
-0.0951,2.5000
-0.4492,2.5000
0.1683,2.5000
-0.1478,3.5000
-0.2387,2.5000
0.0527,3.5000
-0.5544,3.0000
0.8323,3.0000
-0.7478,2.0000
-0.0777,3.5000
0.3382,2.5000
0.5640,4.0000
0.8061,3.0000
0.7990,4.0000
0.4097,3.5000
-0.0479,3.0000
-0.4223,2.5000
0.2889,2.5000
0.8391,3.0000
-0.3810,4.0000
-0.0745,2.5000
0.3839,3.0000
0.2012,3.0000
0.1227,2.5000
0.0142,3.0000
0.0533,2.5000
-0.1091,2.0000
0.0386,3.0000
-0.2408,2.0000
0.0644,2.5000
-0.6158,1.5000
0.1099,2.5000
0.4275,2.5000
0.0192,3.0000
-0.6474,2.0000
-0.0209,2.0000
0.0395,2.0000
-0.4156,2.0000
-0.3458,1.5000
-0.3547,1.5000
0.5334,2.0000
-0.2074,2.5000
0.2886,2.0000
-0.1847,2.5000
-0.0900,2.5000
0.3363,3.0000
-0.2268,2.5000
0.5347,2.5000
0.0640,3.0000
0.0734,3.0000
0.6619,2.0000
-0.2802,2.5000
-0.2424,1.5000
0.4725,3.5000
-0.5607,1.5000
-0.0233,2.0000
0.5959,3.5000
0.2137,3.0000
0.7511,3.0000
0.7248,3.0000
-0.1448,3.0000
0.0292,3.5000
0.0004,2.5000
0.4468,3.5000
0.4834,3.0000
0.2469,2.0000
0.6452,4.0000
-0.1946,2.0000
0.2046,2.0000
-0.7790,2.0000
0.0685,2.0000
-0.7210,2.0000
-0.3458,1.5000
0.2636,3.0000
-0.2253,2.0000
0.8960,4.5000
0.5875,3.0000
0.7626,3.5000
0.7040,2.5000
0.6133,4.0000
-0.5790,2.0000
0.7227,3.5000
0.5559,3.0000
0.6551,3.5000
0.3869,3.0000
0.4440,4.0000
-0.4187,2.5000
0.5193,3.0000
0.3961,3.0000
0.8204,4.5000
0.4799,2.5000
0.4527,3.0000
0.5806,3.5000
-0.1313,3.0000
0.1608,3.0000
-0.1772,2.5000
-0.4333,2.5000
0.6046,3.0000
0.4738,3.0000
0.4752,2.0000
0.6535,3.5000
0.3633,3.0000
0.5995,2.5000
0.0027,3.0000
0.7033,3.0000
0.0682,3.5000
-0.1644,2.5000
-0.1161,2.5000
0.9535,4.0000
0.1117,3.0000
0.2751,2.5000
0.9242,2.5000
-0.0733,3.0000
0.5676,3.5000
0.0852,3.0000
-0.5042,2.5000
0.8951,3.5000
-0.6468,2.5000
0.9895,3.5000
0.7306,3.5000
0.4264,3.0000
-0.3112,2.5000
0.9087,3.5000
0.2864,3.0000
0.9001,3.5000
0.5869,3.5000
0.5931,3.5000
0.2259,2.5000
0.7812,3.0000
0.2180,2.5000
0.8912,3.0000
0.3507,2.5000
0.1846,2.5000
0.2916,2.5000
0.9679,4.5000
-1.0000,2.5000
0.7752,2.0000
0.5632,3.5000
0.3636,3.5000
0.5320,2.5000
0.7985,2.5000
0.5940,2.5000
0.6849,4.0000
0.7653,3.5000
0.1186,3.3333
0.0246,2.6667
-0.7094,2.3333
-0.5040,1.6667
0.0598,2.6667
0.5410,3.3333
-0.4196,2.6667
0.5970,2.6667
-0.0200,2.3333
0.5279,3.3333
-0.5852,2.0000
0.1107,3.0000
0.5440,4.0000
0.2759,3.3333
0.9578,3.6667
-0.4131,2.6667
-0.3276,2.6667
0.3261,3.0000
0.2176,3.0000
-0.1230,3.0000
0.0747,2.3333
0.6224,3.6667
-0.1861,2.3333
0.2961,3.3333
-0.5079,2.0000
0.2234,2.6667
0.9743,4.3333
-0.3291,2.3333
0.3771,3.3333
-0.0996,3.0000
-0.1385,3.0000
0.4247,3.3333
0.1567,2.6667
-0.0610,2.0000
-0.1694,3.0000
0.0628,3.6667
0.7737,3.3333
0.1323,3.3333
0.2050,3.0000
0.1045,3.0000
0.3068,3.0000
0.4257,3.3333
0.3427,3.0000
0.6563,3.6667
-0.2742,2.3333
0.6680,3.3333
-0.1123,2.0000
0.1760,3.3333
0.4452,2.3333
0.9771,3.3333
0.2046,2.6667
0.6220,3.3333
-0.3556,2.0000
-0.2083,2.6667
-0.7832,2.3333
-0.7154,2.3333
0.9623,3.3333
0.5416,3.3333
0.8907,4.0000
0.5430,3.3333
0.8547,3.0000
0.7081,3.3333
-0.0377,1.6667
-0.3706,2.3333
-0.1444,3.6667
0.0797,3.0000
-0.1292,2.6667
0.7159,3.6667
0.1886,3.0000
0.3467,2.3333
0.3413,3.0000
-0.3651,3.0000
-0.6000,2.6667
-0.2951,2.6667
0.0258,2.6667
0.5080,3.0000
-0.4978,2.6667
-0.5734,2.0000
-0.5055,2.3333
0.1967,2.6667
0.1692,2.3333
-0.6228,2.0000
0.2914,2.0000
-0.1505,3.3333
0.0098,2.6667
0.0448,3.0000
0.7749,4.0000
0.2355,3.3333
0.3214,3.0000
-0.5637,3.0000
0.8126,3.5000
0.1276,3.5000
-0.4994,3.0000
-0.5470,3.0000
0.3688,3.5000
-0.9421,2.5000
-0.3285,2.5000
0.0652,3.5000
-0.4018,2.5000
-0.0154,2.5000
-0.7670,3.0000
-0.0281,3.5000
0.9595,3.0000
-0.2113,2.5000
-0.2624,3.0000
-0.6169,2.5000
-0.3664,3.5000
0.6376,4.0000
0.9685,4.0000
-0.1876,3.5000
0.1080,2.5000
-0.0270,3.0000
0.0651,3.0000
-0.3157,3.0000
0.0586,2.5000
0.8924,4.5000
-0.1934,3.0000
0.5229,4.0000
0.6167,3.5000
0.0679,2.5000
0.6505,4.5000
-0.3967,3.0000
0.8063,3.5000
-0.1693,3.0000
0.4109,3.5000
-0.5884,2.5000
-0.3970,3.0000
-0.2333,3.5000
0.6580,3.5000
0.3063,3.0000
0.2258,3.0000
-0.1577,3.0000
0.8430,3.5000
-0.2276,3.0000
0.0464,3.0000
-0.2865,3.5000
0.2204,3.5000
0.6934,3.5000
-0.4366,3.5000
-0.5388,2.0000
0.0874,3.0000
-0.1523,3.0000
0.8712,3.5000
0.0310,2.5000
-0.4513,3.0000
0.4416,3.5000
0.4961,3.0000
0.1489,3.0000
-0.0510,3.0000
0.6314,3.5000
-0.3222,2.5000
-0.2697,3.0000
-0.9360,2.5000
0.1842,3.5000
0.6916,3.5000
-0.0542,3.5000
0.9259,2.5000
0.4144,3.5000
0.2582,4.0000
0.9404,4.0000
0.7769,4.0000
0.6745,3.5000
0.2793,4.0000
0.9681,4.0000
0.5051,3.0000
0.2568,2.5000
0.4625,4.0000
0.6491,3.0000
0.2824,2.5000
1.0000,3.5000
0.5472,3.0000
0.0740,3.5000
0.9416,4.5000
0.6768,4.0000
0.9071,3.5000
-0.2393,2.5000
0.2964,4.0000
0.6585,3.5000
0.4205,3.0000
0.1963,3.5000
-0.0930,3.0000
-0.1435,4.0000
-0.4080,3.0000
0.4838,3.5000
-0.6393,2.5000
-0.4882,2.0000
0.8668,3.0000
0.7634,4.5000
0.0438,3.5000
0.0559,3.5000
0.3691,3.5000
0.1289,3.0000
0.3980,4.0000
-0.3781,3.5000
0.1891,2.5000
-0.1411,4.0000
-0.3358,3.0000
0.2078,3.0000
0.3960,4.0000
0.6754,4.0000
0.2052,3.5000
0.0375,3.5000
0.6545,4.0000
0.4448,4.5000
0.3031,2.5000
-0.0365,3.0000
-0.2587,3.5000
0.5174,5.0000
0.8405,4.0000
0.8008,4.0000
0.4743,4.0000
-0.4978,2.0000
0.4959,3.0000
0.2421,2.5000
-0.1176,3.0000
0.1234,3.5000
0.4095,2.5000
0.6185,4.0000
-0.0074,2.5000
0.5419,4.0000
0.0064,3.5000
0.1320,3.5000
0.7092,3.5000
0.5833,3.0000
0.2467,3.5000
0.5042,4.0000
0.6325,4.0000
0.7978,3.5000
-0.0383,2.0000
0.5680,4.0000
0.8275,3.5000
0.8631,4.0000
0.9175,4.5000
-0.3659,3.0000
0.3276,3.0000
0.5521,3.0000
-0.4378,2.5000
-0.4375,3.0000
0.5871,3.5000
-0.3931,3.5000
0.4367,3.5000
0.7390,2.5000
0.9260,3.5000
-0.7154,2.5000
-0.2502,2.0000
-0.8889,2.0000
-0.5155,2.0000
-0.4442,3.5000
-0.2754,2.5000
-0.0976,3.0000
-0.6997,2.5000
-0.7611,3.0000
-0.2960,2.5000
-0.6348,2.0000
-0.3503,2.5000
-0.6490,1.5000
-0.5881,2.5000
-0.4938,2.0000
-0.5008,3.0000
-0.1264,2.5000
-0.3790,2.5000
-0.3295,2.0000
-0.4200,2.0000
-0.4193,2.5000
-0.7620,2.0000
-0.6342,1.5000
-0.8597,2.5000
-1.0000,1.5000
-1.0000,2.0000
-0.7559,2.5000
-1.0000,2.5000
-0.3915,2.0000
-0.4463,2.5000
-0.1523,3.0000
-0.6503,2.0000
-0.5147,2.0000
-0.7591,2.0000
-0.3858,2.5000
-0.0997,2.5000
-0.5065,2.5000
-0.5032,3.0000
-0.4369,3.0000
-0.7201,2.0000
-0.6503,2.5000
-0.5214,2.0000
-0.8564,2.5000
-0.3047,2.0000
-0.7291,2.0000
-0.2794,2.0000
-0.1401,2.5000
-0.8559,2.5000
-0.0725,3.0000
-0.2532,3.0000
-0.5159,3.0000
-0.4480,3.0000
0.3147,3.5000
0.5375,3.0000
0.7649,3.0000
0.4869,2.5000
-0.2828,2.5000
0.8888,4.0000
-0.3176,2.5000
0.3485,2.0000
0.9864,3.5000
0.2478,2.5000
0.4860,3.5000
0.0636,2.5000
0.8931,3.5000
0.0498,2.0000
0.2122,2.5000
0.0486,3.0000
-0.4299,3.0000
0.5494,3.0000
-0.4987,3.0000
-0.4088,3.0000
-0.2143,3.0000
0.4303,3.0000
0.5173,2.5000
-0.3537,2.0000
0.5537,3.0000
0.0622,2.0000
0.0620,3.0000
-0.4150,2.0000
0.1792,3.0000
-0.5653,2.5000
0.4589,3.5000
-0.5853,3.0000
-0.7069,3.0000
-0.3331,2.0000
0.0970,3.0000
0.8042,3.5000
0.2339,3.0000
0.2499,2.5000
0.9679,3.5000
-0.1847,3.0000
0.5764,3.5000
0.9233,3.5000
0.0482,2.5000
0.3699,3.0000
-0.0224,3.5000
0.9486,3.5000
0.8007,3.0000
0.1346,3.0000
1.0000,3.5000
1.0000,3.5000
0.7964,3.5000
0.2371,3.0000
1.0000,4.5000
0.3252,3.0000
0.0817,2.5000
0.4540,3.5000
-0.1963,3.0000
0.8325,3.5000
0.9187,3.0000
0.6334,2.5000
-0.1098,2.5000
-0.3054,2.5000
0.7097,3.5000
-0.0925,3.5000
-0.2108,2.5000
-0.6688,2.5000
-0.8624,2.0000
0.1883,2.5000
0.1942,2.5000
0.1217,3.5000
0.8816,4.5000
0.7541,3.5000
0.9771,3.5000
-0.0433,3.0000
-0.1740,3.0000
-0.5415,2.5000
-0.5874,2.5000
0.4674,2.5000
0.2366,3.5000
0.0750,3.5000
0.4314,3.5000
0.9936,3.5000
-0.5989,2.5000
0.4444,3.5000
0.6983,3.5000
-0.1345,2.5000
0.5872,2.5000
0.8677,4.0000
-0.4988,3.5000
0.3874,2.0000
0.9531,4.5000
-0.2449,3.5000
0.3490,3.5000
0.8489,4.5000
-0.3655,2.5000
-0.0670,3.0000
0.4590,2.5000
-0.2604,3.0000
0.1063,4.0000
-0.3894,3.0000
-0.4790,2.5000
0.7845,3.0000
0.0302,2.5000
-0.2346,3.5000
0.9577,3.5000
0.5676,3.5000
0.8423,3.0000
0.5072,3.0000
0.0537,3.0000
0.1500,3.0000
-0.4762,2.5000
0.4931,3.0000
0.4323,3.0000
0.7744,3.5000
0.0955,2.5000
-0.5294,3.0000
-0.2805,2.5000
0.1324,3.0000
-0.4721,2.0000
-0.1136,3.0000
-0.5724,2.5000
-0.7930,2.0000
-0.3976,2.5000
-0.0576,2.0000
-0.3178,2.5000
0.0008,2.5000
-0.4695,2.0000
-0.1388,2.0000
-0.2485,2.0000
-0.0128,2.5000
-0.1787,2.5000
-0.4930,2.0000
-0.3583,3.0000
-0.5086,2.5000
0.1241,3.0000
-0.3991,2.5000
-0.4922,2.0000
0.4724,4.0000
-0.3047,2.0000
-0.7181,2.0000
0.3499,2.0000
-0.8184,3.0000
-0.2378,3.5000
0.3810,3.0000
-0.1014,3.5000
-0.0058,2.0000
-0.0349,2.0000
-0.4088,2.0000
0.2589,3.0000
0.1370,2.5000
0.1004,3.0000
-0.6869,2.0000
-1.0000,3.0000
0.4173,2.0000
-0.0391,1.5000
-0.0226,3.5000
-0.3522,2.0000
0.0216,1.5000
0.2266,3.0000
-0.2333,3.0000
0.6836,3.5000
0.0302,3.0000
0.0063,2.3333
0.8314,3.3333
0.7407,2.6667
0.0256,3.3333
0.9340,4.3333
-0.0144,2.0000
0.9807,3.6667
0.8377,3.6667
0.5094,2.3333
-1.0000,2.3333
0.3352,3.0000
0.1530,3.5000
-0.1418,3.0000
-0.0616,2.5000
0.5199,3.0000
-0.5630,3.0000
-0.6858,2.0000
0.1687,3.0000
-0.2324,2.5000
0.1625,3.0000
-0.4898,3.0000
-0.1550,2.5000
-0.4690,2.0000
-0.8194,2.0000
-0.7299,2.0000
-0.1446,3.0000
-0.3166,2.5000
-0.4902,2.0000
-0.1381,3.5000
-0.2816,2.5000
-0.2424,2.5000
-0.3205,2.5000
-0.0302,3.5000
0.1435,3.0000
0.5611,3.0000
0.1479,3.0000
0.3048,3.0000
-0.2153,2.5000
-0.1873,2.0000
0.0244,3.0000
-0.1021,3.5000
0.0115,3.5000
-0.0897,3.0000
0.7727,4.0000
-0.2836,2.0000
0.3822,3.5000
0.2957,2.5000
-0.3792,3.0000
-0.2827,2.5000
0.2109,3.5000
-0.3936,3.0000
-0.9059,3.0000
-0.7844,2.0000
-0.4073,3.0000
0.4081,3.5000
0.4620,3.0000
0.1970,3.0000
0.0383,2.5000
-0.2769,2.5000
-0.0933,3.0000
-0.8241,2.0000
0.7411,3.5000
-0.3773,2.5000
0.0404,3.5000
-0.2992,2.5000
-0.2032,2.5000
-0.4573,2.5000
-0.2070,3.5000
0.3072,2.5000
-0.2390,2.5000
0.6162,3.5000
0.1659,3.5000
0.8176,4.0000
0.3594,2.5000
0.6792,4.0000
0.5012,4.0000
-0.2652,3.5000
0.7162,4.0000
-0.4951,2.5000
-0.1792,3.0000
0.5806,4.0000
0.7876,3.0000
0.2021,3.0000
-0.4227,2.5000
0.4117,4.0000
0.7015,4.5000
0.8465,4.6667
0.7943,4.0000
-0.5128,2.0000
-0.6126,2.6667
0.9936,4.3333
0.6944,4.0000
-0.4407,2.3333
-0.0691,3.0000
-0.0009,2.6667
0.9383,3.6667
-0.3368,2.6667
-0.5582,3.3333
-0.5498,2.3333
-0.6704,2.3333
0.7469,3.6667
-0.4764,3.3333
0.2658,3.0000
-0.2333,2.6667
-0.7228,2.3333
0.9025,3.3333
0.7071,3.3333
0.6402,3.3333
0.5590,3.3333
0.6180,3.0000
-0.4844,2.6667
0.0355,2.3333
0.3646,3.0000
-0.5825,2.3333
-0.1568,3.0000
0.4011,3.0000
-0.4354,2.0000
0.3665,3.3333
-0.2726,2.3333
0.2753,3.6667
-0.7015,2.3333
-0.1316,2.6667
0.4422,3.6667
0.0017,3.0000
0.6185,3.0000
-0.3281,3.6667
0.3335,3.0000
-0.0818,2.3333
0.6210,3.0000
-0.4390,2.6667
0.0202,3.0000
-0.2226,3.0000
0.2472,2.3333
-0.8118,2.3333
0.7389,3.6667
-0.5473,2.0000
-0.5396,3.3333
-0.2541,1.6667
0.2429,3.3333
-0.3888,3.0000
-0.6551,3.0000
-0.0755,2.0000
-0.2086,2.6667
0.1315,2.6667
-0.9724,2.0000
-0.0790,2.3333
-0.9595,2.3333
-0.1287,2.6667
-0.1566,2.6667
-0.2375,3.0000
0.6312,3.6667
-0.3839,2.6667
0.0803,2.6667
-0.4430,2.6667
0.6562,3.0000
-0.5557,3.3333
-0.7600,2.6667
-0.5056,2.3333
0.8714,3.6667
-0.1148,2.3333
-0.3160,3.6667
0.7361,3.3333
0.9430,3.6667
0.4879,3.6667
0.5294,3.0000
0.6005,3.3333
0.2757,3.0000
0.9918,4.3333
0.4381,3.6667
0.3783,3.0000
0.7972,2.0000
0.0607,2.5000
0.6761,3.0000
0.5438,2.5000
0.7242,2.5000
0.8385,3.5000
0.6498,3.0000
0.6515,3.5000
0.0524,3.5000
0.3627,3.0000
0.9918,3.5000
-0.2223,3.0000
0.0391,2.5000
-0.0763,2.0000
0.2423,3.5000
0.0283,3.0000
0.5650,2.5000
-0.0370,3.0000
0.7626,2.5000
0.7012,3.5000
0.1269,3.0000
0.4627,2.5000
-0.3278,2.0000
0.7847,3.0000
0.1914,3.5000
0.6038,3.5000
0.3625,3.5000
0.9486,3.5000
0.7110,2.0000
-0.6119,3.0000
-0.0236,2.0000
0.2055,2.5000
-0.1873,2.5000
0.5667,2.5000
0.2173,3.0000
-0.2554,2.5000
0.2708,2.5000
-0.6588,2.0000
0.5309,3.0000
-0.2472,3.0000
0.4224,4.0000
-0.0991,3.0000
-0.0002,4.0000
-0.4614,2.5000
-0.0744,2.5000
0.2599,3.5000
0.0275,3.0000
0.2289,2.5000
0.6312,3.5000
-0.6422,2.5000
0.6343,3.0000
0.3088,3.5000
-0.2064,2.5000
0.2374,3.5000
-0.4033,3.0000
0.1565,3.0000
0.1091,3.5000
-0.4855,3.0000
-0.6118,2.5000
0.1027,3.0000
0.1793,4.0000
-0.3595,2.5000
0.1679,2.5000
-0.2574,4.0000
-0.3696,3.5000
-0.2424,2.5000
-0.6238,2.5000
-0.2936,3.0000
-0.5969,3.5000
0.3341,3.0000
0.5222,3.5000
0.2427,3.0000
0.4160,4.5000
0.4504,4.0000
-0.5677,3.0000
-0.2956,3.0000
0.9514,5.0000
-0.2422,2.5000
0.4108,3.5000
0.5702,3.5000
0.3268,2.0000
0.3682,3.5000
0.9788,4.5000
0.3638,4.0000
0.3242,3.0000
0.8166,4.5000
0.1064,2.0000
-0.4473,2.0000
-0.7559,3.0000
-0.3801,2.0000
-0.1313,3.0000
0.0515,3.5000
-0.6591,2.0000
0.1937,2.0000
-0.2263,2.0000
0.2629,3.0000
0.3952,3.5000
0.1584,3.0000
0.4736,3.5000
0.1548,2.5000
-0.4710,2.5000
0.5157,3.5000
0.6047,4.5000
0.7577,3.5000
0.8761,4.0000
0.8843,4.5000
0.0729,5.0000
0.1493,4.0000
-0.3229,3.0000
0.3747,4.0000
-0.2630,3.5000
0.4435,3.0000
0.7347,5.0000
0.6996,3.0000
0.3907,4.5000
-0.0196,4.5000
0.0554,3.0000
-0.5283,2.0000
0.7395,5.0000
0.0883,3.5000
-0.7846,3.0000
-0.6359,4.5000
0.8528,5.0000
-0.4583,4.0000
0.4196,5.0000
-0.3128,4.5000
0.1253,4.5000
0.6552,4.0000
0.2415,4.0000
0.3846,4.5000
-0.5030,4.0000
0.0357,3.0000
-0.1819,3.5000
0.3960,5.0000
0.9578,4.5000
-0.0807,4.5000
0.1795,4.5000
-0.3362,3.0000
-0.0920,2.5000
-0.5722,3.0000
-0.9199,1.5000
-0.6578,2.0000
-0.9273,3.0000
-0.8386,2.0000
-0.7559,2.5000
-0.6221,2.0000
-0.7409,2.0000
-0.3019,2.5000
-0.5878,1.5000
-0.7232,2.5000
-0.5778,3.0000
-0.5684,1.5000
-0.9347,2.5000
-0.9790,1.5000
-0.6233,2.0000
-0.5820,2.0000
-0.5956,1.5000
-0.4960,3.0000
-0.5127,2.5000
